Ticker,Date,Close/Last,Volume,Open,High,Low
META,11/09/2022,$101.47 ,107677300,$101.72 ,$104.90 ,$100.74 
META,11/08/2022,$96.47 ,52088320,$95.92 ,$97.80 ,$94.79 
META,11/07/2022,$96.72 ,81987300,$94.78 ,$96.88 ,$93.10 
META,11/04/2022,$90.79 ,55638060,$90.35 ,$91.39 ,$88.09 
META,11/03/2022,$88.91 ,60664010,$90.08 ,$90.46 ,$88.41 
META,11/02/2022,$90.54 ,71821060,$94.21 ,$95.20 ,$90.48 
META,11/01/2022,$95.20 ,110189600,$94.33 ,$97.49 ,$93.55 
META,10/31/2022,$93.16 ,121361400,$98.22 ,$99.32 ,$92.60 
META,10/28/2022,$99.20 ,95928310,$99.58 ,$100.85 ,$97.51 
META,10/27/2022,$97.94 ,232316600,$97.98 ,$102.50 ,$96.38 
META,10/26/2022,$129.82 ,89294680,$131.68 ,$135.55 ,$128.53 
META,10/25/2022,$137.51 ,38433220,$130.88 ,$138.35 ,$130.59 
META,10/24/2022,$129.72 ,63563450,$127.25 ,$133.48 ,$124.57 
META,10/21/2022,$130.01 ,46348650,$126.31 ,$130.12 ,$125.44 
META,10/20/2022,$131.53 ,26356280,$132.93 ,$136.77 ,$131.31 
META,10/19/2022,$133.23 ,30691050,$132.89 ,$137.00 ,$132.22 
META,10/18/2022,$132.80 ,25444980,$137.09 ,$137.84 ,$131.40 
META,10/17/2022,$134.04 ,29612250,$130.30 ,$134.79 ,$130.18 
META,10/14/2022,$126.76 ,23559410,$131.00 ,$131.79 ,$126.52 
META,10/13/2022,$130.29 ,34325720,$123.53 ,$131.14 ,$122.53 
META,10/12/2022,$127.50 ,34605250,$128.32 ,$129.67 ,$126.25 
META,10/11/2022,$128.54 ,38481400,$131.62 ,$132.66 ,$126.99 
META,10/10/2022,$133.79 ,24023980,$133.55 ,$136.11 ,$131.87 
META,10/07/2022,$133.45 ,33214770,$136.76 ,$138.29 ,$132.44 
META,10/06/2022,$139.07 ,36231060,$137.72 ,$141.45 ,$136.60 
META,10/05/2022,$138.98 ,27979350,$138.24 ,$140.21 ,$134.78 
META,10/04/2022,$140.28 ,34670730,$140.49 ,$142.39 ,$139.34 
META,10/03/2022,$138.61 ,27723060,$137.14 ,$139.62 ,$136.10 
META,09/30/2022,$135.68 ,33166390,$136.05 ,$140.99 ,$135.50 
META,09/29/2022,$136.41 ,38985410,$139.36 ,$139.84 ,$135.20 
META,09/28/2022,$141.61 ,32658480,$134.62 ,$142.03 ,$134.27 
META,09/27/2022,$134.40 ,30826470,$137.92 ,$139.42 ,$134.12 
META,09/26/2022,$136.37 ,30497020,$140.12 ,$142.24 ,$136.19 
META,09/23/2022,$140.41 ,31710690,$141.42 ,$142.62 ,$138.89 
META,09/22/2022,$142.82 ,34418520,$141.55 ,$144.58 ,$140.87 
META,09/21/2022,$142.12 ,38338610,$146.39 ,$149.60 ,$142.00 
META,09/20/2022,$146.09 ,23217350,$145.78 ,$148.84 ,$145.22 
META,09/19/2022,$148.02 ,22169480,$145.24 ,$148.58 ,$145.10 
META,09/16/2022,$146.29 ,40122820,$148.05 ,$148.58 ,$144.29 
META,09/15/2022,$149.55 ,34606350,$149.80 ,$154.20 ,$148.70 
META,09/14/2022,$151.47 ,43064200,$153.33 ,$153.54 ,$149.05 
META,09/13/2022,$153.13 ,44444060,$161.54 ,$161.63 ,$152.67 
META,09/12/2022,$168.96 ,23220410,$167.39 ,$171.39 ,$167.28 
META,09/09/2022,$169.15 ,22129800,$163.25 ,$169.54 ,$163.02 
META,09/08/2022,$162.06 ,22530790,$158.71 ,$162.23 ,$157.74 
META,09/07/2022,$160.39 ,16831180,$157.76 ,$160.96 ,$156.81 
META,09/06/2022,$158.54 ,19339780,$160.10 ,$161.69 ,$157.69 
META,09/02/2022,$160.32 ,22634190,$167.45 ,$167.93 ,$159.22 
META,09/01/2022,$165.36 ,30145680,$163.58 ,$167.36 ,$160.35 
META,08/31/2022,$162.93 ,40952980,$167.07 ,$167.84 ,$162.14 
META,08/30/2022,$157.16 ,19567950,$160.36 ,$161.66 ,$155.91 
META,08/29/2022,$159.17 ,20052660,$160.66 ,$163.05 ,$159.01 
META,08/26/2022,$161.78 ,24023630,$168.48 ,$170.92 ,$161.67 
META,08/25/2022,$168.78 ,15550510,$165.18 ,$168.88 ,$164.02 
META,08/24/2022,$163.26 ,20891480,$160.60 ,$165.46 ,$159.77 
META,08/23/2022,$161.11 ,18111780,$162.48 ,$165.05 ,$160.70 
META,08/22/2022,$163.05 ,19499710,$165.49 ,$165.49 ,$162.26 
META,08/19/2022,$167.96 ,26240800,$170.20 ,$172.32 ,$167.05 
META,08/18/2022,$174.66 ,18844450,$174.34 ,$175.76 ,$171.86 
META,08/17/2022,$174.85 ,20118130,$176.76 ,$178.14 ,$174.17 
META,08/16/2022,$179.47 ,21156710,$179.44 ,$180.99 ,$177.04 
META,08/15/2022,$180.89 ,15878670,$178.96 ,$181.44 ,$178.20 
META,08/12/2022,$180.50 ,21274050,$180.81 ,$181.46 ,$178.91 
META,08/11/2022,$177.49 ,24079060,$179.71 ,$183.10 ,$176.37 
META,08/10/2022,$178.34 ,30262130,$175.99 ,$180.48 ,$173.95 
META,08/09/2022,$168.53 ,18655060,$168.95 ,$169.53 ,$166.60 
META,08/08/2022,$170.25 ,27299110,$168.00 ,$177.51 ,$167.13 
META,08/05/2022,$167.11 ,25832700,$166.99 ,$171.61 ,$165.80 
META,08/04/2022,$170.57 ,23938210,$168.30 ,$172.15 ,$166.80 
META,08/03/2022,$168.80 ,31717530,$162.69 ,$169.54 ,$161.57 
META,08/02/2022,$160.19 ,27374520,$158.31 ,$162.24 ,$158.01 
META,08/01/2022,$159.93 ,40596700,$157.25 ,$165.19 ,$155.23 
META,07/29/2022,$159.10 ,42065400,$157.69 ,$160.14 ,$155.17 
META,07/28/2022,$160.72 ,73214330,$161.06 ,$161.51 ,$154.85 
META,07/27/2022,$169.58 ,43846560,$162.59 ,$170.87 ,$162.02 
META,07/26/2022,$159.15 ,28468420,$165.94 ,$166.00 ,$157.95 
META,07/25/2022,$166.65 ,26166330,$169.00 ,$170.57 ,$164.81 
META,07/22/2022,$169.27 ,42583920,$173.07 ,$175.60 ,$168.41 
META,07/21/2022,$183.17 ,27195820,$180.63 ,$183.85 ,$178.87 
META,07/20/2022,$183.09 ,24784270,$177.49 ,$183.60 ,$176.70 
META,07/19/2022,$175.78 ,25933680,$170.37 ,$176.49 ,$169.51 
META,07/18/2022,$167.23 ,23574340,$166.75 ,$171.69 ,$165.64 
META,07/15/2022,$164.70 ,23342810,$160.54 ,$164.98 ,$159.82 
META,07/14/2022,$158.05 ,23765170,$161.22 ,$162.59 ,$157.28 
META,07/13/2022,$163.49 ,16555140,$160.16 ,$164.98 ,$159.61 
META,07/12/2022,$163.27 ,16639660,$164.80 ,$165.91 ,$162.10 
META,07/11/2022,$162.88 ,21905130,$167.07 ,$167.49 ,$161.91 
META,07/08/2022,$170.88 ,19249240,$169.98 ,$172.40 ,$168.15 
META,07/07/2022,$172.19 ,24083370,$169.45 ,$172.72 ,$167.78 
META,07/06/2022,$169.77 ,23085920,$168.20 ,$171.59 ,$165.46 
META,07/05/2022,$168.19 ,28664800,$158.14 ,$168.25 ,$157.02 
META,07/01/2022,$160.03 ,31423930,$160.31 ,$160.62 ,$155.00 
META,06/30/2022,$161.25 ,35250610,$162.15 ,$165.23 ,$158.49 
META,06/29/2022,$163.94 ,28595240,$163.57 ,$166.33 ,$160.32 
META,06/28/2022,$160.68 ,27788730,$169.90 ,$171.30 ,$160.61 
META,06/27/2022,$169.49 ,29174560,$171.32 ,$171.75 ,$168.01 
META,06/24/2022,$170.16 ,68736010,$161.73 ,$170.25 ,$161.30 
META,06/23/2022,$158.75 ,40499200,$156.27 ,$159.75 ,$154.25 
META,06/22/2022,$155.85 ,47596820,$158.38 ,$160.79 ,$155.44 
META,06/21/2022,$157.05 ,50724900,$165.93 ,$167.76 ,$155.97 
META,06/17/2022,$163.74 ,31374220,$161.68 ,$165.90 ,$159.90 
META,06/16/2022,$160.87 ,26944140,$163.72 ,$165.08 ,$159.61 
META,06/15/2022,$169.35 ,30008250,$167.20 ,$172.16 ,$163.98 
META,06/14/2022,$163.73 ,27244270,$166.03 ,$166.75 ,$161.36 
META,06/13/2022,$164.26 ,31749300,$170.59 ,$172.58 ,$164.03 
META,06/10/2022,$175.57 ,27478350,$183.04 ,$183.10 ,$175.02 
META,06/09/2022,$184.00 ,23501580,$194.28 ,$199.45 ,$183.68 
META,06/08/2022,$196.64 ,22267150,$194.67 ,$202.03 ,$194.41 
META,06/07/2022,$195.65 ,18828690,$191.93 ,$196.53 ,$191.49 
META,06/06/2022,$194.25 ,30574240,$193.99 ,$196.92 ,$188.40 
META,06/03/2022,$190.78 ,19464990,$195.98 ,$196.61 ,$189.78 
META,06/02/2022,$198.86 ,31951580,$188.45 ,$200.94 ,$187.73 
META,06/01/2022,$188.64 ,36623500,$196.51 ,$199.53 ,$185.00 
META,05/31/2022,$193.64 ,26131100,$194.89 ,$197.60 ,$192.01 
META,05/27/2022,$195.13 ,22562730,$191.36 ,$195.33 ,$189.80 
META,05/26/2022,$191.63 ,23056460,$182.88 ,$192.83 ,$182.26 
META,05/25/2022,$183.83 ,28030190,$180.40 ,$185.45 ,$179.32 
META,05/24/2022,$181.28 ,50406270,$180.55 ,$183.68 ,$176.11 
META,05/23/2022,$196.23 ,25059160,$195.19 ,$196.99 ,$191.24 
META,05/20/2022,$193.54 ,31465570,$194.97 ,$197.91 ,$187.87 
META,05/19/2022,$191.29 ,24446940,$191.20 ,$195.29 ,$189.60 
META,05/18/2022,$192.24 ,23959970,$200.00 ,$201.00 ,$191.63 
META,05/17/2022,$202.62 ,24872730,$202.12 ,$205.46 ,$198.36 
META,05/16/2022,$200.04 ,27112600,$197.05 ,$205.37 ,$195.93 
META,05/13/2022,$198.62 ,24549840,$192.58 ,$199.89 ,$191.28 
META,05/12/2022,$191.24 ,38262230,$187.06 ,$198.05 ,$184.78 
META,05/11/2022,$188.74 ,31153380,$196.33 ,$200.67 ,$188.27 
META,05/10/2022,$197.65 ,34452490,$199.51 ,$202.96 ,$194.19 
META,05/09/2022,$196.21 ,36303200,$199.84 ,$202.57 ,$195.58 
META,05/06/2022,$203.77 ,34747160,$207.34 ,$209.38 ,$201.02 
META,05/05/2022,$208.28 ,41129190,$218.74 ,$220.17 ,$206.16 
META,05/04/2022,$223.41 ,41375880,$210.65 ,$224.30 ,$206.96 
META,05/03/2022,$212.03 ,41556270,$210.45 ,$214.90 ,$208.09 
META,05/02/2022,$211.13 ,49915290,$201.17 ,$211.88 ,$200.99 
META,04/29/2022,$200.47 ,49193430,$204.46 ,$212.48 ,$199.90 
META,04/28/2022,$205.73 ,100890600,$202.92 ,$208.53 ,$192.90 
META,04/27/2022,$174.95 ,71062890,$174.43 ,$181.21 ,$169.00 
META,04/26/2022,$180.95 ,31747430,$186.63 ,$187.19 ,$179.50 
META,04/25/2022,$186.99 ,29281060,$182.73 ,$187.18 ,$181.66 
META,04/22/2022,$184.11 ,36426770,$190.37 ,$192.72 ,$183.27 
META,04/21/2022,$188.07 ,49954080,$201.60 ,$202.97 ,$185.58 
META,04/20/2022,$200.42 ,43036530,$213.61 ,$214.16 ,$198.92 
META,04/19/2022,$217.31 ,20089870,$210.52 ,$218.43 ,$209.00 
META,04/18/2022,$210.77 ,16580790,$210.00 ,$213.38 ,$208.30 
META,04/14/2022,$210.18 ,18379460,$214.89 ,$214.99 ,$210.00 
META,04/13/2022,$214.99 ,19231820,$211.82 ,$216.61 ,$211.33 
META,04/12/2022,$214.14 ,20128830,$220.24 ,$222.03 ,$213.13 
META,04/11/2022,$216.46 ,20516590,$218.42 ,$220.61 ,$215.22 
META,04/08/2022,$222.33 ,18375710,$222.38 ,$225.13 ,$220.03 
META,04/07/2022,$222.95 ,21037190,$223.93 ,$225.52 ,$218.56 
META,04/06/2022,$223.30 ,28995080,$226.91 ,$228.99 ,$221.41 
META,04/05/2022,$231.84 ,29727180,$234.08 ,$236.86 ,$231.02 
META,04/04/2022,$233.89 ,28100830,$225.98 ,$234.35 ,$225.86 
META,04/01/2022,$224.85 ,19544760,$224.55 ,$227.28 ,$222.70 
META,03/31/2022,$222.36 ,24192270,$228.45 ,$228.49 ,$222.26 
META,03/30/2022,$227.85 ,25588050,$228.91 ,$231.15 ,$226.71 
META,03/29/2022,$229.86 ,31417860,$226.07 ,$230.89 ,$225.29 
META,03/28/2022,$223.59 ,26224140,$222.13 ,$224.04 ,$219.54 
META,03/25/2022,$221.82 ,40039030,$220.51 ,$225.50 ,$218.89 
META,03/24/2022,$219.57 ,31502310,$215.00 ,$220.67 ,$214.79 
META,03/23/2022,$213.46 ,23717320,$213.33 ,$216.80 ,$212.16 
META,03/22/2022,$216.65 ,31998800,$211.37 ,$219.46 ,$210.18 
META,03/21/2022,$211.49 ,30142340,$214.50 ,$214.71 ,$207.63 
META,03/18/2022,$216.49 ,52127980,$206.70 ,$216.80 ,$206.00 
META,03/17/2022,$207.84 ,29499680,$201.70 ,$208.04 ,$201.11 
META,03/16/2022,$203.63 ,40640260,$194.70 ,$203.73 ,$194.52 
META,03/15/2022,$192.03 ,31721680,$190.80 ,$192.28 ,$185.91 
META,03/14/2022,$186.63 ,31010460,$187.03 ,$192.29 ,$185.82 
META,03/11/2022,$187.61 ,34694530,$192.64 ,$193.56 ,$186.67 
META,03/10/2022,$195.21 ,24852980,$194.84 ,$196.28 ,$191.07 
META,03/09/2022,$198.50 ,31894700,$195.74 ,$199.10 ,$193.92 
META,03/08/2022,$190.29 ,37508150,$187.85 ,$196.70 ,$186.11 
META,03/07/2022,$187.47 ,38560610,$200.79 ,$200.89 ,$187.28 
META,03/04/2022,$200.06 ,32146260,$202.37 ,$205.89 ,$198.79 
META,03/03/2022,$202.97 ,27263520,$209.02 ,$209.08 ,$201.42 
META,03/02/2022,$208.11 ,29452150,$204.78 ,$209.15 ,$202.02 
META,03/01/2022,$203.49 ,27094900,$209.87 ,$211.75 ,$202.22 
META,02/28/2022,$211.03 ,34239800,$207.68 ,$213.15 ,$206.83 
META,02/25/2022,$210.48 ,37627550,$204.94 ,$211.32 ,$203.18 
META,02/24/2022,$207.60 ,49957170,$191.06 ,$208.35 ,$190.22 
META,02/23/2022,$198.45 ,44481360,$204.16 ,$206.94 ,$198.05 
META,02/22/2022,$202.08 ,39852390,$202.34 ,$207.48 ,$200.06 
META,02/18/2022,$206.16 ,37128440,$209.39 ,$210.75 ,$205.18 
META,02/17/2022,$207.71 ,38747530,$214.02 ,$217.50 ,$207.16 
META,02/16/2022,$216.54 ,45817460,$212.41 ,$217.46 ,$212.36 
META,02/15/2022,$221.00 ,42685470,$220.47 ,$221.15 ,$215.06 
META,02/14/2022,$217.70 ,38184040,$219.31 ,$221.00 ,$214.78 
META,02/11/2022,$219.55 ,46156940,$228.46 ,$230.42 ,$218.77 
META,02/10/2022,$228.07 ,49310360,$228.27 ,$235.00 ,$226.70 
META,02/09/2022,$232.00 ,86563280,$224.20 ,$233.37 ,$222.21 
META,02/08/2022,$220.18 ,94729670,$220.85 ,$225.77 ,$216.15 
META,02/07/2022,$224.91 ,88613830,$237.70 ,$238.30 ,$224.01 
META,02/04/2022,$237.09 ,89342250,$234.97 ,$242.61 ,$230.11 
META,02/03/2022,$237.76 ,188119900,$244.65 ,$248.00 ,$235.75 
META,02/02/2022,$323.00 ,58458280,$327.82 ,$328.00 ,$316.87 
META,02/01/2022,$319.00 ,18023800,$314.56 ,$319.66 ,$312.12 
META,01/31/2022,$313.26 ,21579470,$300.68 ,$313.79 ,$299.32 
META,01/28/2022,$301.71 ,21871620,$295.62 ,$301.90 ,$293.03 
META,01/27/2022,$294.64 ,21629920,$297.75 ,$301.71 ,$294.26 
META,01/26/2022,$294.63 ,28348800,$307.01 ,$307.51 ,$290.85 
META,01/25/2022,$300.15 ,25108450,$299.95 ,$306.23 ,$297.58 
META,01/24/2022,$308.71 ,38936900,$297.84 ,$309.53 ,$289.01 
META,01/21/2022,$303.17 ,28710720,$314.81 ,$318.31 ,$303.04 
META,01/20/2022,$316.56 ,16925030,$323.90 ,$327.82 ,$315.98 
META,01/19/2022,$319.59 ,20814740,$319.58 ,$327.10 ,$319.33 
META,01/18/2022,$318.15 ,22677330,$323.29 ,$324.21 ,$317.64 
META,01/14/2022,$331.90 ,16868500,$321.79 ,$332.73 ,$321.21 
META,01/13/2022,$326.48 ,14797110,$334.98 ,$335.63 ,$325.76 
META,01/12/2022,$333.26 ,14104860,$335.18 ,$336.37 ,$330.03 
META,01/11/2022,$334.37 ,16226850,$326.78 ,$334.63 ,$325.28 
