Ticker,Date,Close/Last,Volume,Open,High,Low
SPY,02/23/2023,400.66,96242400,401.56,402.2,396.25
SPY,02/22/2023,398.54,83742290,399.52,401.13,397.02
SPY,02/21/2023,399.09,82655920,403.06,404.16,398.82
SPY,02/17/2023,407.26,89257820,406.06,407.51,404.05
SPY,02/16/2023,408.28,76431470,408.79,412.91,408.14
SPY,02/15/2023,413.98,61685280,410.35,414.06,409.47
SPY,02/14/2023,412.64,88389310,411.24,415.05,408.511
SPY,02/13/2023,412.83,64913540,408.72,412.97,408.24
SPY,02/10/2023,408.04,70769720,405.86,408.44,405.01
SPY,02/09/2023,407.09,78694860,414.41,414.57,405.81
SPY,02/08/2023,410.65,76227460,413.13,414.53,409.93
SPY,02/07/2023,415.19,90990750,408.87,416.49,407.57
SPY,02/06/2023,409.83,60295330,409.79,411.29,408.1
SPY,02/03/2023,412.35,94736780,411.59,416.97,411.09
SPY,02/02/2023,416.78,101654500,414.86,418.31,412.88
SPY,02/01/2023,410.8,101459200,405.211,413.67,402.35
SPY,01/31/2023,406.48,86811790,401.13,406.53,400.77
SPY,01/30/2023,400.59,74202020,402.8,405.13,400.28
SPY,01/27/2023,405.68,68346180,403.655,408.16,403.44
SPY,01/26/2023,404.75,72287430,403.13,404.92,400.03
SPY,01/25/2023,400.35,84800250,395.95,400.7,393.56
SPY,01/24/2023,400.2,59524910,398.88,401.15,397.64
SPY,01/23/2023,400.63,84178800,396.72,402.645,395.72
SPY,01/20/2023,395.88,91806360,390.1,396.04,388.38
SPY,01/19/2023,388.64,86958920,389.36,391.08,387.26
SPY,01/18/2023,391.49,99632260,399.01,400.12,391.28
SPY,01/17/2023,397.77,62677280,398.48,400.23,397.06
SPY,01/13/2023,398.5,63903930,393.62,399.1,393.34
SPY,01/12/2023,396.96,90157700,396.67,398.485,392.42
SPY,01/11/2023,395.52,68881080,392.23,395.6,391.38
SPY,01/10/2023,390.58,65358090,387.25,390.65,386.27
SPY,01/09/2023,387.86,73978070,390.37,393.7,387.67
SPY,01/06/2023,388.08,104189600,382.61,389.25,379.4127
SPY,01/05/2023,379.38,76970460,381.72,381.84,378.76
SPY,01/04/2023,383.76,85934100,383.18,385.88,380
SPY,01/03/2023,380.82,74850730,384.37,386.43,377.831
SPY,12/30/2022,382.43,84022210,380.64,382.58,378.43
SPY,12/29/2022,383.44,66970880,379.63,384.35,379.08
SPY,12/28/2022,376.66,70911520,381.33,383.39,376.42
SPY,12/27/2022,381.4,51638180,382.79,383.15,379.65
SPY,12/23/2022,382.91,59857330,379.65,383.06,378.03
SPY,12/22/2022,380.72,100120900,383.05,386.2134,374.77
SPY,12/21/2022,386.23,78167370,383.25,387.41,382.69
SPY,12/20/2022,380.54,74427240,379.23,382.23,377.85
SPY,12/19/2022,380.02,79878100,383.47,383.82,378.28
SPY,12/16/2022,383.27,119858000,385.18,386.575,381.04
SPY,12/15/2022,389.63,117705900,394.3,395.25,387.885
SPY,12/14/2022,399.4,108111300,401.61,405.5,396.31
SPY,12/13/2022,401.97,123782500,410.22,410.49,399.07
SPY,12/12/2022,398.95,75405840,394.11,398.95,393.412
SPY,12/09/2022,393.28,81447730,394.94,397.62,393.15
SPY,12/08/2022,396.24,60737910,395.14,397.36,393.2684
SPY,12/07/2022,393.16,65927900,392.94,395.64,391.97
SPY,12/06/2022,393.83,77972220,399.42,399.99,391.64
SPY,12/05/2022,399.59,77289820,403.95,404.93,398.17
SPY,12/02/2022,406.91,85342730,402.25,407.86,402.14
SPY,12/01/2022,407.38,76398170,408.77,410,404.75
SPY,11/30/2022,407.68,144566700,395.49,407.68,393.48
SPY,11/29/2022,395.23,52310040,396.05,397.3,393.3
SPY,11/28/2022,395.91,68021750,399.09,400.81,395.11
SPY,11/25/2022,402.33,30545430,401.83,402.91,401.535
SPY,11/23/2022,402.42,68261630,399.55,402.93,399.31
SPY,11/22/2022,399.9,60429030,396.63,400.07,395.1527
SPY,11/21/2022,394.59,51243190,394.64,395.82,392.66
SPY,11/18/2022,396.03,92922450,397.74,397.81,393.04
SPY,11/17/2022,394.24,74496260,390.46,394.95,390.14
SPY,11/16/2022,395.45,68508450,396.78,397.78,394.79
SPY,11/15/2022,398.49,93194450,401.15,402.31,394.49
SPY,11/14/2022,395.12,71893170,396.66,400.1799,394.83
SPY,11/11/2022,398.51,93839870,395.59,399.35,393.61
SPY,11/10/2022,394.69,141455800,388.05,395.04,385.642
SPY,11/09/2022,374.13,78495470,379.93,381.14,373.61
SPY,11/08/2022,382,84641060,381.11,385.12,377.72
SPY,11/07/2022,379.95,68286950,377.71,380.57,375.53
SPY,11/04/2022,376.35,103505200,377,378.87,370
SPY,11/03/2022,371.01,87100120,371.465,374.2,368.79
SPY,11/02/2022,374.87,126990400,383.9,388.63,374.76
SPY,11/01/2022,384.52,85407600,390.14,390.39,383.29
SPY,10/31/2022,386.21,96631260,386.44,388.4,385.26
SPY,10/28/2022,389.02,100302000,379.87,389.52,379.68
SPY,10/27/2022,379.98,81971760,383.07,385,379.33
SPY,10/26/2022,382.02,104087300,381.62,387.58,381.35
SPY,10/25/2022,384.92,78846350,378.79,385.25,378.671
SPY,10/24/2022,378.87,85436910,375.89,380.06,373.11
SPY,10/21/2022,374.29,131038400,365.12,374.8,363.54
SPY,10/20/2022,365.41,88283090,368.03,372.67,364.61
SPY,10/19/2022,368.5,79746860,368.99,371.85,365.55
SPY,10/18/2022,371.13,97162850,375.13,375.45,367.52
SPY,10/17/2022,366.82,93168230,364.01,367.9799,357.2808
SPY,10/14/2022,357.63,123737000,368.55,370.26,356.96
SPY,10/13/2022,365.97,147254500,349.205,367.51,348.11
SPY,10/12/2022,356.56,76991800,358.17,359.8179,356.3
SPY,10/11/2022,357.74,92482790,358.235,363.03,355.71
SPY,10/10/2022,360.02,76042770,363.96,364.21,357.67
SPY,10/07/2022,362.79,107789500,368.97,373.2933,360.94
SPY,10/06/2022,373.2,82333540,375.62,378.72,372.68
SPY,10/05/2022,377.09,88065670,373.39,379.46,370.95
SPY,10/04/2022,377.97,103602800,372.4,378,366.5677
SPY,10/03/2022,366.61,89756480,361.08,368.55,359.21
SPY,09/30/2022,357.18,153711200,361.8,365.91,357.04
SPY,09/29/2022,362.79,112952300,366.81,367.11,359.7
SPY,09/28/2022,370.53,110802200,364.38,372.3,362.6
SPY,09/27/2022,363.38,108294100,368.02,370.4,360.87
SPY,09/26/2022,364.31,92581240,366.41,370.21,363.0299
SPY,09/23/2022,367.95,122346900,370.58,370.62,363.29
SPY,09/22/2022,374.22,89472640,376.58,378.3,373.44
SPY,09/21/2022,377.39,106746600,386.11,389.31,377.38
SPY,09/20/2022,384.09,77274880,385.06,386.12,381.195
SPY,09/19/2022,388.55,73278490,382.26,388.55,382.1784
SPY,09/16/2022,385.56,103084800,384.14,386.25,382.11
SPY,09/15/2022,390.12,87633840,392.96,395.96,388.78
SPY,09/14/2022,394.6,85023750,394.47,396.2,391.12
SPY,09/13/2022,393.1,122947100,401.83,403.1,391.92
SPY,09/12/2022,410.97,69256260,408.78,411.73,408.46
SPY,09/09/2022,406.6,76706920,402.74,407.51,402.46
SPY,09/08/2022,400.38,80821680,395.39,400.86,394.12
SPY,09/07/2022,397.78,70964230,390.43,398.59,390.2
SPY,09/06/2022,390.76,76637400,393.13,394.12,388.42
SPY,09/02/2022,392.24,99632150,400.28,401.555,390.33
SPY,09/01/2022,396.42,78740080,392.89,396.78,390.04
SPY,08/31/2022,395.18,76029670,399.93,401.24,395.04
SPY,08/30/2022,398.21,85652440,403.85,404.1,396
SPY,08/29/2022,402.63,65370810,402.2,405.84,401.1999
SPY,08/26/2022,405.31,103087000,419.39,419.96,405.25
SPY,08/25/2022,419.51,50942250,415.24,419.56,414.09
SPY,08/24/2022,413.67,49177800,412.11,415.1101,411.39
SPY,08/23/2022,412.35,49105250,412.9,415.42,411.77
SPY,08/22/2022,413.35,77695640,417.05,417.23,412.4
SPY,08/19/2022,422.14,68016900,424.98,425.26,421.22
SPY,08/18/2022,427.89,49023210,426.86,428.61,425.5
SPY,08/17/2022,426.65,63563390,425.91,429.5,424.54
SPY,08/16/2022,429.7,59289040,427.73,431.73,426.88
SPY,08/15/2022,428.86,54048280,424.765,429.41,424.71
SPY,08/12/2022,427.1,61694540,422.03,427.21,421.03
SPY,08/11/2022,419.99,59489700,422.99,424.95,419.21
SPY,08/10/2022,419.99,68665710,418.78,420.14,416.72
SPY,08/09/2022,411.35,44931770,412.22,412.75,410.22
SPY,08/08/2022,412.99,54025970,415.25,417.62,411.83
SPY,08/05/2022,413.47,56814930,409.66,414.15,409.6
SPY,08/04/2022,414.17,45656570,414.37,415.09,412.44
SPY,08/03/2022,414.45,67820560,410.3,415.68,410
SPY,08/02/2022,408.06,63435420,409.12,413,406.82
SPY,08/01/2022,410.77,69997470,409.15,413.41,408.4
SPY,07/29/2022,411.99,87003670,407.58,413.03,406.77
SPY,07/28/2022,406.07,73966560,401.89,406.8,398.15
SPY,07/27/2022,401.04,82342110,394.36,402.88,394.05
SPY,07/26/2022,390.89,52946390,393.84,394.06,389.95
SPY,07/25/2022,395.57,53631490,395.75,396.47,393.21
SPY,07/22/2022,395.09,72197330,398.92,400.18,392.75
SPY,07/21/2022,398.79,64903860,394.16,398.84,391.63
SPY,07/20/2022,394.77,71843770,392.47,396.26,391.03
SPY,07/19/2022,392.27,78505970,386.08,392.87,385.39
SPY,07/18/2022,381.95,63203630,388.38,389.09,380.66
SPY,07/15/2022,385.13,79060380,382.55,385.25,380.54
SPY,07/14/2022,377.91,89704820,373.61,379.0498,371.04
SPY,07/13/2022,378.83,84224650,375.1,381.92,374.658
SPY,07/12/2022,380.83,62219180,383.65,386.16,378.99
SPY,07/11/2022,384.23,58366950,385.85,386.87,383.5
SPY,07/08/2022,388.67,72397770,387.27,390.64,385.66
SPY,07/07/2022,388.99,64525920,385.12,389.83,383.267
SPY,07/06/2022,383.25,70426240,382.11,385.87,379.6
SPY,07/05/2022,381.96,81437970,375.88,381.98,372.9
SPY,07/01/2022,381.24,74839730,376.56,381.7,373.8
SPY,06/30/2022,377.25,112508300,376.24,380.6582,372.56
SPY,06/29/2022,380.34,65676000,381.23,382.27,378.42
SPY,06/28/2022,380.65,86689820,390.23,393.16,380.53
SPY,06/27/2022,388.59,66009620,391.05,391.36,387.44
SPY,06/24/2022,390.08,98050330,381.4,390.09,381.365
SPY,06/23/2022,378.06,79292140,376.64,378.83,372.89
SPY,06/22/2022,374.39,90059420,370.62,378.72,370.18
SPY,06/21/2022,375.07,76811860,371.89,376.525,371.81
SPY,06/17/2022,365.86,111113900,365.51,369.38,362.17
SPY,06/16/2022,366.65,134473300,370.51,370.94,364.0799
SPY,06/15/2022,379.2,125666800,377.36,383.9,372.12
SPY,06/14/2022,373.87,104011800,376.85,377.94,370.59
SPY,06/13/2022,375,170004900,379.85,381.81,373.3
SPY,06/10/2022,389.8,132893900,394.88,395.7777,389.75
SPY,06/09/2022,401.44,86289800,409.34,411.74,401.44
SPY,06/08/2022,411.22,64349970,413.93,415.82,410.38
SPY,06/07/2022,415.74,59272370,408.1,416.22,407.61
SPY,06/06/2022,411.79,57508860,414.78,416.609,410.5523
SPY,06/03/2022,410.54,71874280,412.4,414.04,409.51
SPY,06/02/2022,417.39,79609630,409.42,417.44,407.04
SPY,06/01/2022,409.59,86585810,415.17,416.24,406.93
SPY,05/31/2022,412.93,95936980,413.55,416.46,410.03
SPY,05/27/2022,415.26,84768710,407.91,415.3801,407.7
SPY,05/26/2022,405.31,82168340,398.67,407.04,398.45
SPY,05/25/2022,397.37,91472870,392.31,399.45,391.89
SPY,05/24/2022,393.89,91448830,392.56,395.15,386.96
SPY,05/23/2022,396.92,76414880,392.83,397.73,390.38
SPY,05/20/2022,389.63,131432200,393.25,397.03,380.54
SPY,05/19/2022,389.46,98510720,388.62,394.14,387.11
SPY,05/18/2022,391.86,117674500,403.5,403.8,390.55
SPY,05/17/2022,408.32,83029710,406.53,408.57,402.5824
SPY,05/16/2022,400.09,78622440,399.98,403.97,397.6
SPY,05/13/2022,401.72,104174400,396.71,403.18,395.61
SPY,05/12/2022,392.34,125090800,389.37,395.8,385.15
SPY,05/11/2022,392.75,142361000,398.07,404.04,391.96
SPY,05/10/2022,399.09,132497200,404.49,406.08,394.82
SPY,05/09/2022,398.17,155586100,405.1,406.41,396.5
SPY,05/06/2022,411.34,151770800,411.1,414.8,405.73
SPY,05/05/2022,413.81,172929100,424.55,425,409.44
SPY,05/04/2022,429.06,144247900,417.08,429.66,413.7099
SPY,05/03/2022,416.38,100028200,415.01,418.93,413.36
SPY,05/02/2022,414.48,158312500,412.07,415.92,405.02
SPY,04/29/2022,412,145491100,423.59,425.87,411.21
SPY,04/28/2022,427.81,105449100,422.29,429.64,417.6
SPY,04/27/2022,417.27,122030000,417.24,422.92,415.01
SPY,04/26/2022,416.1,103996300,425.83,426.04,416.07
SPY,04/25/2022,428.51,119647700,423.67,428.69,418.84
SPY,04/22/2022,426.04,132471800,436.91,438.0825,425.44
SPY,04/21/2022,438.06,85417330,448.54,450.01,437.1
SPY,04/20/2022,444.71,65224450,446.92,447.57,443.48
SPY,04/19/2022,445.04,77821010,437.86,445.8,437.68
SPY,04/18/2022,437.97,66002500,436.81,439.75,435.61
SPY,04/14/2022,437.79,97869450,443.55,444.7301,437.68
SPY,04/13/2022,443.31,74070390,438.03,444.11,437.84
SPY,04/12/2022,438.29,84363640,443.08,445.75,436.6501
SPY,04/11/2022,439.92,89770540,444.11,445,439.39
SPY,04/08/2022,447.57,79272710,447.97,450.63,445.94
SPY,04/07/2022,448.77,78097210,445.59,450.69,443.53
SPY,04/06/2022,446.52,106898000,446.89,448.93,443.47
SPY,04/05/2022,451.03,74214500,455.22,457.83,449.82
SPY,04/04/2022,456.8,59601000,453.13,456.91,452.26
SPY,04/01/2022,452.92,89048770,453.31,453.46,449.14
SPY,03/31/2022,451.64,121699900,457.89,458.76,451.16
SPY,03/30/2022,458.7,79666940,460.34,461.195,456.465
SPY,03/29/2022,461.55,86581540,460.02,462.07,457.18
SPY,03/28/2022,455.91,68529770,452.06,455.91,450.06
SPY,03/25/2022,452.69,77101320,451.16,452.98,448.43
SPY,03/24/2022,450.49,64736890,445.94,450.5,444.76
SPY,03/23/2022,443.8,79426100,446.91,448.49,443.71
SPY,03/22/2022,449.59,74650390,445.86,450.58,445.86
SPY,03/21/2022,444.39,88349760,444.34,446.46,440.68
SPY,03/18/2022,444.52,106345500,438,444.86,437.22
SPY,03/17/2022,441.07,102676900,433.59,441.07,433.19
SPY,03/16/2022,435.62,144954800,429.89,435.68,424.8
SPY,03/15/2022,426.17,106219100,419.77,426.84,418.42
SPY,03/14/2022,417,95729190,420.89,424.55,415.79
SPY,03/11/2022,420.07,95636280,428.12,428.77,419.53
SPY,03/10/2022,425.48,93972660,422.52,426.43,420.44
SPY,03/09/2022,427.41,116990800,425.14,429.51,422.82
SPY,03/08/2022,416.25,164772700,419.62,427.21,415.12
SPY,03/07/2022,419.43,137896600,431.55,432.3018,419.36
SPY,03/04/2022,432.17,114083300,431.75,433.37,427.88
SPY,03/03/2022,435.71,105501700,440.47,441.11,433.8
SPY,03/02/2022,437.89,117726500,432.37,439.72,431.57
SPY,03/01/2022,429.98,137785900,435.04,437.17,427.11
SPY,02/28/2022,436.63,145615000,432.03,438.2,430.7
SPY,02/25/2022,437.75,121804500,429.61,437.84,427.86
SPY,02/24/2022,428.3,213942900,411.02,428.76,410.64
SPY,02/23/2022,421.95,132578000,432.66,433.26,421.35
SPY,02/22/2022,429.57,124391800,431.89,435.5,425.86
SPY,02/18/2022,434.23,132642900,437.33,438.66,431.82
SPY,02/17/2022,437.06,102259100,443.22,446.5652,436.42
SPY,02/16/2022,446.6,84863590,443.93,448.055,441.94
SPY,02/15/2022,446.1,88659500,443.73,446.28,443.18
SPY,02/14/2022,439.02,123006300,439.92,441.6,435.34
SPY,02/11/2022,440.46,153214600,449.41,451.605,438.94
SPY,02/10/2022,449.32,140103700,451.34,457.71,447.2
SPY,02/09/2022,457.54,92589930,455.22,457.88,455.005
SPY,02/08/2022,450.94,81012040,446.73,451.92,445.22
SPY,02/07/2022,447.26,84472860,449.51,450.99,445.85
SPY,02/04/2022,448.7,118454400,446.35,452.78,443.83
SPY,02/03/2022,446.6,118024400,450.95,452.97,445.71
SPY,02/02/2022,457.35,117361000,455.5,458.12,453.05
SPY,02/01/2022,452.95,123155400,450.68,453.63,446.9384
SPY,01/31/2022,449.91,152251400,441.24,450.28,439.81
SPY,01/28/2022,441.95,164457400,432.68,442,427.82
SPY,01/27/2022,431.24,149878300,438.26,441.59,429.45
SPY,01/26/2022,433.38,186391100,440.72,444.04,428.86
SPY,01/25/2022,434.47,167997300,433.06,439.72,427.15
SPY,01/24/2022,439.84,252496700,432.03,440.38,420.76
SPY,01/21/2022,437.98,202271200,445.56,448.06,437.95
SPY,01/20/2022,446.75,122379700,453.75,458.74,444.5
SPY,01/19/2022,451.75,109357600,458.13,459.6124,451.46
SPY,01/18/2022,456.49,109872400,459.74,459.96,455.31
SPY,01/14/2022,464.72,95890950,461.19,465.09,459.9
SPY,01/13/2022,464.53,91173120,472.19,472.88,463.44
SPY,01/12/2022,471.02,67605440,471.59,473.2,468.94
SPY,01/11/2022,469.75,74303060,465.23,469.85,462.05
SPY,01/10/2022,465.51,119362000,462.7,465.74,456.5973
SPY,01/07/2022,466.09,85111590,467.95,469.2,464.65
SPY,01/06/2022,467.94,86858900,467.89,470.82,465.43
SPY,01/05/2022,468.38,104538900,477.16,477.98,468.2801
SPY,01/04/2022,477.55,71178680,479.22,479.98,475.58
SPY,01/03/2022,477.71,72668230,476.3,477.85,473.85
SPY,12/31/2021,474.96,65237430,475.64,476.86,474.67
SPY,12/30/2021,476.16,55329040,477.93,479,475.67
SPY,12/29/2021,477.48,54502960,476.98,478.56,475.92
SPY,12/28/2021,476.87,47274590,477.72,478.81,476.06
SPY,12/27/2021,477.26,56808620,472.06,477.31,472.01
SPY,12/23/2021,470.6,56439750,468.75,472.19,468.64
SPY,12/22/2021,467.69,58890220,462.79,467.81,462.58
SPY,12/21/2021,463.06,69806260,458.61,463.21,456.31
SPY,12/20/2021,454.98,107134800,454.48,455.4,451.14
SPY,12/17/2021,459.87,135636500,461.55,464.74,458.06
SPY,12/16/2021,466.45,116568600,472.57,472.87,464.8
SPY,12/15/2021,470.6,116899300,463.42,470.86,460.74
SPY,12/14/2021,463.36,97264130,463.09,465.74,460.25
SPY,12/13/2021,466.57,87724680,470.19,470.56,466.27
SPY,12/10/2021,470.74,77159760,469.23,470.9,466.51
SPY,12/09/2021,466.35,61272570,468.15,469.6291,466.14
SPY,12/08/2021,469.52,72238780,468.7,470,466.83
SPY,12/07/2021,468.28,95484690,464.41,468.88,458.6546
SPY,12/06/2021,458.79,98977530,456.13,460.79,453.56
SPY,12/03/2021,453.42,137331600,459.17,460.3,448.92
SPY,12/02/2021,457.4,127637800,450.73,459.07,450.31
SPY,12/01/2021,450.5,132485800,461.64,464.67,450.29
SPY,11/30/2021,455.56,148559600,462,464.03,455.3
SPY,11/29/2021,464.6,86268820,464.07,466.56,461.73
SPY,11/26/2021,458.97,112669600,462.34,463.9,457.77
SPY,11/24/2021,469.44,61858810,466.06,469.57,465.19
SPY,11/23/2021,468.19,73206540,467.22,469.095,464.45
SPY,11/22/2021,467.57,72761950,470.89,473.54,467.35
SPY,11/19/2021,468.89,57315570,469.61,470.94,468.5
SPY,11/18/2021,469.73,50625610,469.24,470.01,466.34
SPY,11/17/2021,468.14,47858290,469,469.19,467.48
SPY,11/16/2021,469.28,48857500,467.15,470.485,467.07
SPY,11/15/2021,467.43,46980500,468.64,468.81,466.23
SPY,11/12/2021,467.27,53466650,465.12,467.86,464.11
SPY,11/11/2021,463.77,34848500,465.21,465.29,463.75
SPY,11/10/2021,463.62,69429650,465.58,467.38,462.04
SPY,11/09/2021,467.38,51149150,469.32,469.57,465.88
SPY,11/08/2021,468.93,50405190,469.7,470.23,468.2031
SPY,11/05/2021,468.53,66390560,469.28,470.65,466.92
SPY,11/04/2021,466.91,52847090,465.36,467,464.99
SPY,11/03/2021,464.72,52509830,461.3,465.15,460.83
SPY,11/02/2021,461.9,48908420,460.22,462.23,460.08
SPY,11/01/2021,460.04,48433640,460.3,460.7021,458.2
SPY,10/29/2021,459.25,70162420,455.87,459.56,455.56
SPY,10/28/2021,458.32,51437940,455.46,458.4,455.45
SPY,10/27/2021,453.94,72438000,456.45,457.16,453.86
SPY,10/26/2021,455.96,56075120,457.2,458.49,455.56
SPY,10/25/2021,455.55,45214510,454.28,455.9,452.39
SPY,10/22/2021,453.12,58845090,453.13,454.67,451.05
SPY,10/21/2021,453.59,41305440,451.77,453.829,451.31
SPY,10/20/2021,452.41,49571570,451.13,452.732,451.01
SPY,10/19/2021,450.64,46996830,448.92,450.71,448.27
SPY,10/18/2021,447.19,62213230,443.97,447.55,443.27
SPY,10/15/2021,445.87,66260210,444.75,446.26,444.09
SPY,10/14/2021,442.5,70236830,439.08,442.66,438.58
SPY,10/13/2021,435.18,72973980,434.71,436.05,431.54
SPY,10/12/2021,433.62,71181160,435.67,436.1,432.78
SPY,10/11/2021,434.69,65233290,437.16,440.26,434.62
SPY,10/08/2021,437.86,74557400,439.48,439.89,437.19
SPY,10/07/2021,438.66,72437500,438.39,441.68,438.2
SPY,10/06/2021,434.9,113032200,429.27,435.1199,427.54
SPY,10/05/2021,433.1,90682520,430.24,435.49,429.39
SPY,10/04/2021,428.64,128570000,433,433.96,426.36
SPY,10/01/2021,434.24,129240100,430.98,436.0329,427.23
SPY,09/30/2021,429.14,140506000,436.02,436.77,428.78
SPY,09/29/2021,434.45,82329210,435.19,437.04,433.85
SPY,09/28/2021,433.72,130436300,439.69,440.04,432.94
SPY,09/27/2021,442.64,61371110,442.81,444.05,441.9
SPY,09/24/2021,443.91,62094840,441.44,444.67,441.21
SPY,09/23/2021,443.18,76395980,439.85,444.89,439.6
SPY,09/22/2021,437.86,102350100,436.05,440.03,433.747
SPY,09/21/2021,433.63,92526110,436.53,437.91,433.07
SPY,09/20/2021,434.04,166445500,434.88,436.56,428.86
SPY,09/17/2021,441.4,118425000,444.92,445.37,441.02
SPY,09/16/2021,447.17,77786740,447.32,448.36,444.02
SPY,09/15/2021,447.88,78792220,444.62,448.41,443.44
SPY,09/14/2021,444.17,78197140,448.12,448.34,443.22
SPY,09/13/2021,446.58,83738650,448.64,448.92,444.11
SPY,09/10/2021,445.44,89948170,451.04,451.49,445.31
SPY,09/09/2021,448.98,57970410,450.7,452.57,448.72
SPY,09/08/2021,450.91,56181910,450.89,451.67,448.86
SPY,09/07/2021,451.46,51671530,452.71,452.81,450.7423
SPY,09/03/2021,453.08,47234360,451.98,453.63,451.55
SPY,09/02/2021,453.19,42830870,453.32,454.05,451.91
SPY,09/01/2021,451.8,48721380,452.56,453.11,451.545
SPY,08/31/2021,451.56,59300210,452.13,452.49,450.92
SPY,08/30/2021,452.23,48357360,450.97,453.07,450.71
SPY,08/27/2021,450.25,77235110,447.12,450.65,447.06
SPY,08/26/2021,446.26,57829570,448.61,448.86,446.16
SPY,08/25/2021,448.91,40529710,448.17,449.457,447.77
SPY,08/24/2021,447.97,38744710,447.97,448.54,447.42
SPY,08/23/2021,447.26,54973040,445.16,448.23,443.4355
SPY,08/20/2021,443.36,72008710,440.23,443.71,439.71
SPY,08/19/2021,439.86,92812250,436.27,441.14,436.12
SPY,08/18/2021,439.18,89351930,442.96,444.625,438.92
SPY,08/17/2021,444.04,92673930,444.24,444.96,440.85
